year,borough,postcode,Lat,Lon,crimes
2014-15,MANHATTAN,10010,40.738548,-73.982455,7
2014-15,MANHATTAN,10033,40.853466,-73.934048,3
2014-15,MANHATTAN,10029,40.785258,-73.941526,11
2014-15,MANHATTAN,10034,40.866053,-73.924835,0
2014-15,MANHATTAN,10034,40.866053,-73.924835,0
2014-15,MANHATTAN,10034,40.866053,-73.924835,0
2014-15,MANHATTAN,10034,40.866053,-73.924835,10
2014-15,MANHATTAN,10025,40.800119,-73.962837,11
2014-15,MANHATTAN,10002,40.713684,-73.986336,0
2014-15,MANHATTAN,10002,40.713684,-73.986336,0
2014-15,MANHATTAN,10002,40.713684,-73.986336,0
2014-15,MANHATTAN,10002,40.713684,-73.986336,0
2014-15,MANHATTAN,10002,40.713684,-73.986336,19
2014-15,MANHATTAN,10029,40.797577,-73.94128,1
2014-15,MANHATTAN,10019,40.763866,-73.985939,29
2014-15,MANHATTAN,10009,40.729589,-73.982555,5
2014-15,MANHATTAN,10009,40.727892,-73.978525,0
2014-15,MANHATTAN,10009,40.727892,-73.978525,0
2014-15,MANHATTAN,10009,40.727892,-73.978525,2
2014-15,MANHATTAN,10009,40.724117,-73.986381,0
2014-15,MANHATTAN,10009,40.724117,-73.986381,0
2014-15,MANHATTAN,10009,40.72438,-73.98138,0
2014-15,MANHATTAN,10002,40.715915,-73.979893,2
2014-15,MANHATTAN,10009,40.72438,-73.98138,0
2014-15,MANHATTAN,10009,40.72438,-73.98138,0
2014-15,MANHATTAN,10009,40.72438,-73.98138,2
2014-15,MANHATTAN,10128,40.777911,-73.947757,0
2014-15,MANHATTAN,10011,40.742129,-74.002198,0
2014-15,MANHATTAN,10011,40.742129,-74.002198,0
2014-15,MANHATTAN,10011,40.742129,-74.002198,0
2014-15,MANHATTAN,10011,40.742129,-74.002198,5
2014-15,MANHATTAN,10029,40.791179,-73.947776,1
2014-15,MANHATTAN,10025,40.795157,-73.973292,0
2014-15,MANHATTAN,10025,40.795157,-73.973292,0
2014-15,MANHATTAN,10025,40.795157,-73.973292,2
2014-15,MANHATTAN,10027,40.806768,-73.951061,2
2014-15,MANHATTAN,10035,40.802419,-73.942634,7
2014-15,MANHATTAN,10029,40.793194,-73.942548,0
2014-15,MANHATTAN,10029,40.793194,-73.942548,0
2014-15,MANHATTAN,10029,40.793194,-73.942548,4
2014-15,MANHATTAN,10025,40.789526,-73.967574,0
2014-15,MANHATTAN,10031,40.82074,-73.949097,0
2014-15,MANHATTAN,10025,40.789526,-73.967574,0
2014-15,MANHATTAN,10025,40.789526,-73.967574,0
2014-15,MANHATTAN,10024,40.781958,-73.977638,3
2014-15,MANHATTAN,10026,40.802207,-73.954142,0
2014-15,MANHATTAN,10026,40.802207,-73.954142,0
2014-15,MANHATTAN,10026,40.802207,-73.954142,46
2014-15,MANHATTAN,10282,40.716668,-74.013542,0
2014-15,MANHATTAN,10282,40.716668,-74.013542,0
2014-15,MANHATTAN,10282,40.716668,-74.013542,3
2014-15,MANHATTAN,10032,40.839305,-73.936159,0
2014-15,MANHATTAN,10032,40.839305,-73.936159,0
2014-15,MANHATTAN,10032,40.839305,-73.936159,0
2014-15,MANHATTAN,10032,40.839305,-73.936159,16
2014-15,MANHATTAN,10030,40.815016,-73.945123,7
2014-15,MANHATTAN,10031,40.829832,-73.944789,2
2014-15,MANHATTAN,10035,40.800256,-73.937558,4
2014-15,MANHATTAN,10002,40.719029,-73.975891,2
2014-15,MANHATTAN,10034,40.867826,-73.917059,2
2014-15,MANHATTAN,10029,40.785671,-73.942548,0
2014-15,MANHATTAN,10029,40.785671,-73.942548,0
2014-15,MANHATTAN,10029,40.785671,-73.942548,0
2014-15,MANHATTAN,10029,40.785671,-73.942548,2
2014-15,MANHATTAN,10029,40.79564,-73.94441,12
2014-15,MANHATTAN,10029,40.794872,-73.938719,5
2014-15,MANHATTAN,10010,40.736094,-73.980663,15
2014-15,MANHATTAN,10029,40.791881,-73.946558,7
2014-15,MANHATTAN,10029,40.795146,-73.948368,6
2014-15,MANHATTAN,10019,40.765878,-73.988823,6
2014-15,MANHATTAN,10035,40.796668,-73.930966,1
2014-15,MANHATTAN,10026,40.801689,-73.954908,3
2014-15,MANHATTAN,10128,40.780706,-73.948553,0
2014-15,MANHATTAN,10033,40.846542,-73.935205,1
2014-15,MANHATTAN,10016,40.744838,-73.978116,2
2014-15,MANHATTAN,10029,40.79307,-73.942303,0
2014-15,MANHATTAN,10029,40.79307,-73.942303,0
2014-15,MANHATTAN,10029,40.79307,-73.942303,0
2014-15,MANHATTAN,10029,40.79307,-73.942303,15
2014-15,MANHATTAN,10025,40.791728,-73.970845,0
2014-15,MANHATTAN,10025,40.791728,-73.970845,0
2014-15,MANHATTAN,10025,40.791728,-73.970845,0
2014-15,MANHATTAN,10025,40.791728,-73.970845,5
2014-15,MANHATTAN,10029,40.788952,-73.944538,0
2015-16,QUEENS   ,11385,40.699516,-73.90214,5
2014-15,MANHATTAN,10029,40.788952,-73.944538,0
2014-15,MANHATTAN,10029,40.788952,-73.944538,6
2014-15,MANHATTAN,10030,40.819767,-73.944433,15
2014-15,MANHATTAN,10002,40.714201,-73.995087,0
2014-15,MANHATTAN,10027,40.810431,-73.955809,0
2014-15,MANHATTAN,10027,40.810431,-73.955809,0
2014-15,MANHATTAN,10027,40.810511,-73.955997,0
2014-15,MANHATTAN,10027,40.810511,-73.955997,2
2014-15,MANHATTAN,10038,40.710729,-73.996631,5
2014-15,MANHATTAN,10032,40.841321,-73.938506,0
2014-15,MANHATTAN,10032,40.841321,-73.938506,0
2014-15,MANHATTAN,10032,40.841321,-73.938506,4
2014-15,MANHATTAN,10027,40.814637,-73.951912,3
2014-15,MANHATTAN,10013,40.718903,-73.998438,0
2014-15,MANHATTAN,10002,40.716553,-73.993092,0
2014-15,MANHATTAN,10002,40.716553,-73.993092,0
2014-15,MANHATTAN,10002,40.716553,-73.993092,0
2014-15,MANHATTAN,10002,40.716553,-73.993092,9
2014-15,MANHATTAN,10033,40.850626,-73.934377,0
2014-15,MANHATTAN,10033,40.850626,-73.934377,0
2014-15,MANHATTAN,10033,40.850626,-73.934377,3
2014-15,MANHATTAN,10037,40.809672,-73.939872,3
2014-15,MANHATTAN,10002,40.71457,-73.983724,0
2014-15,QUEENS   ,11374,40.72814,-73.863582,0
2014-15,MANHATTAN,10002,40.71457,-73.983724,0
2014-15,MANHATTAN,10002,40.71457,-73.983724,7
2014-15,MANHATTAN,10030,40.817372,-73.947712,0
2014-15,MANHATTAN,10030,40.817372,-73.947712,0
2014-15,MANHATTAN,10030,40.817372,-73.947712,0
2014-15,MANHATTAN,10030,40.817372,-73.947712,0
2014-15,MANHATTAN,10030,40.817372,-73.947712,42
2014-15,MANHATTAN,10002,40.711549,-73.986542,6
2014-15,MANHATTAN,10002,40.71925,-73.983056,1
2014-15,MANHATTAN,10002,40.718383,-73.984452,6
2014-15,MANHATTAN,10033,40.848908,-73.930948,0
2014-15,MANHATTAN,10033,40.848908,-73.930948,0
2014-15,MANHATTAN,10033,40.848908,-73.930948,16
2014-15,MANHATTAN,10027,40.8063,-73.948013,0
2014-15,MANHATTAN,10027,40.8063,-73.948013,0
2014-15,MANHATTAN,10027,40.8063,-73.948013,3
2014-15,MANHATTAN,10025,40.799178,-73.964842,0
2014-15,MANHATTAN,10025,40.799178,-73.964842,0
2014-15,MANHATTAN,10025,40.799178,-73.964842,8
2014-15,MANHATTAN,10029,40.789295,-73.939262,2
2014-15,MANHATTAN,10031,40.826295,-73.946845,0
2014-15,MANHATTAN,10031,40.826295,-73.946845,0
2014-15,MANHATTAN,10031,40.826295,-73.946845,1
2014-15,MANHATTAN,10027,40.810928,-73.948938,1
2014-15,MANHATTAN,10035,40.797302,-73.936365,0
2014-15,MANHATTAN,10035,40.797302,-73.936365,0
2014-15,MANHATTAN,10035,40.797302,-73.936365,16
2014-15,MANHATTAN,10075,40.770419,-73.951135,0
2014-15,MANHATTAN,10075,40.770419,-73.951135,0
2014-15,MANHATTAN,10075,40.770419,-73.951135,0
2014-15,MANHATTAN,10027,40.81755,-73.953041,3
2014-15,MANHATTAN,10025,40.794264,-73.968706,0
2014-15,MANHATTAN,10032,40.836536,-73.937159,0
2014-15,MANHATTAN,10032,40.836536,-73.937159,0
2014-15,MANHATTAN,10032,40.836536,-73.937159,10
2014-15,MANHATTAN,10025,40.802917,-73.965613,0
2014-15,MANHATTAN,10025,40.802917,-73.965613,0
2014-15,MANHATTAN,10025,40.802917,-73.965613,11
2014-15,MANHATTAN,10024,40.788865,-73.971847,2
2014-15,MANHATTAN,10021,40.77205,-73.958066,7
2014-15,MANHATTAN,10128,40.781227,-73.955673,7
2014-15,MANHATTAN,10029,40.792122,-73.951961,0
2014-15,MANHATTAN,10029,40.792122,-73.951961,0
2014-15,MANHATTAN,10029,40.792122,-73.951961,3
2014-15,MANHATTAN,10033,40.845469,-73.940468,0
2014-15,MANHATTAN,10033,40.845469,-73.940468,0
2014-15,MANHATTAN,10033,40.845469,-73.940468,4
2014-15,MANHATTAN,10030,40.814422,-73.943664,6
2014-15,MANHATTAN,10034,40.866706,-73.923948,0
2014-15,MANHATTAN,10034,40.866706,-73.923948,0
2014-15,MANHATTAN,10034,40.866706,-73.923948,0
2014-15,MANHATTAN,10040,40.859243,-73.927792,4
2014-15,MANHATTAN,10027,40.807843,-73.955569,3
2014-15,MANHATTAN,10065,40.763736,-73.95815,0
2014-15,MANHATTAN,10026,40.798511,-73.949251,14
2014-15,MANHATTAN,10040,40.856693,-73.937093,4
2014-15,MANHATTAN,10002,40.719598,-73.977904,21
2014-15,MANHATTAN,10040,40.852631,-73.927604,1
2014-15,MANHATTAN,10028,40.775078,-73.953096,0
2014-15,MANHATTAN,10023,40.771925,-73.987328,9
2014-15,MANHATTAN,10031,40.820953,-73.951145,0
2014-15,MANHATTAN,10031,40.820953,-73.951145,0
2014-15,MANHATTAN,10031,40.820953,-73.951145,0
2014-15,MANHATTAN,10031,40.820953,-73.951145,2
2014-15,MANHATTAN,10030,40.821535,-73.940941,0
2014-15,MANHATTAN,10030,40.821535,-73.940941,0
2014-15,MANHATTAN,10030,40.821535,-73.940941,9
2014-15,MANHATTAN,10027,40.819572,-73.957823,15
2014-15,MANHATTAN,10037,40.813184,-73.937322,10
2014-15,MANHATTAN,10128,40.784826,-73.949611,0
2014-15,MANHATTAN,10128,40.784826,-73.949611,0
2014-15,MANHATTAN,10128,40.784826,-73.949611,1
2014-15,MANHATTAN,10023,40.778059,-73.984449,2
2014-15,MANHATTAN,10039,40.824495,-73.936997,2
2014-15,MANHATTAN,10035,40.797467,-73.930868,0
2014-15,MANHATTAN,10035,40.797467,-73.930868,0
2014-15,MANHATTAN,10035,40.797467,-73.930868,2
2014-15,MANHATTAN,10026,40.802136,-73.947828,4
2014-15,MANHATTAN,10026,40.797874,-73.949699,2
2014-15,MANHATTAN,10040,40.86079,-73.930672,0
2014-15,MANHATTAN,10040,40.86079,-73.930672,0
2014-15,MANHATTAN,10040,40.86079,-73.930672,0
2014-15,MANHATTAN,10040,40.86079,-73.930672,10
2014-15,MANHATTAN,10027,40.815458,-73.952908,0
2014-15,MANHATTAN,10007,40.71602,-74.011035,1
2014-15,MANHATTAN,10034,40.8654,-73.921101,0
2014-15,MANHATTAN,10065,40.763842,-73.964222,0
2014-15,MANHATTAN,10044,40.763894,-73.947916,1
2014-15,MANHATTAN,10280,40.70644,-74.017818,0
2014-15,MANHATTAN,10280,40.70644,-74.017818,0
2014-15,MANHATTAN,10280,40.70644,-74.017818,4
2014-15,MANHATTAN,10016,40.74428,-73.972591,1
2014-15,MANHATTAN,10004,40.70568,-74.013302,0
2014-15,MANHATTAN,10004,40.70568,-74.013302,0
2014-15,MANHATTAN,10004,40.70568,-74.013302,0
2014-15,MANHATTAN,10004,40.70568,-74.013302,50
2014-15,MANHATTAN,10036,40.761479,-73.995823,5
2014-15,MANHATTAN,10011,40.739178,-73.9955,0
2014-15,MANHATTAN,10039,40.826126,-73.937982,0
2014-15,MANHATTAN,10040,40.857801,-73.9351,2
2014-15,MANHATTAN,10029,40.793856,-73.934028,0
2014-15,MANHATTAN,10029,40.793856,-73.934028,0
2014-15,MANHATTAN,10029,40.793856,-73.934028,19
2014-15,MANHATTAN,10023,40.773629,-73.985273,14
2014-15,MANHATTAN,10011,40.742867,-74.002136,0
2014-15,MANHATTAN,10011,40.742867,-74.002136,0
2014-15,MANHATTAN,10011,40.742867,-74.002136,0
2014-15,MANHATTAN,10011,40.742867,-74.002136,0
2014-15,MANHATTAN,10011,40.742867,-74.002136,0
2014-15,MANHATTAN,10011,40.742867,-74.002136,0
2014-15,MANHATTAN,10011,40.742867,-74.002136,56
2014-15,MANHATTAN,10002,40.716778,-73.989337,0
2014-15,MANHATTAN,10002,40.716778,-73.989337,0
2014-15,MANHATTAN,10002,40.716778,-73.989337,0
2014-15,MANHATTAN,10002,40.716778,-73.989337,0
2014-15,MANHATTAN,10036,40.757729,-73.983078,33
2014-15,MANHATTAN,10002,40.716778,-73.989337,0
2014-15,MANHATTAN,10002,40.716778,-73.989337,25
2014-15,MANHATTAN,10002,40.712399,-73.984497,4
2014-15,MANHATTAN,10011,40.741657,-73.999307,3
2014-15,MANHATTAN,10003,40.735494,-73.987659,0
2014-15,MANHATTAN,10003,40.735494,-73.987659,0
2014-15,MANHATTAN,10003,40.735494,-73.987659,0
2014-15,MANHATTAN,10003,40.735494,-73.987659,0
2014-15,MANHATTAN,10003,40.735494,-73.987659,0
2014-15,MANHATTAN,10003,40.735494,-73.987659,0
2014-15,MANHATTAN,10032,40.833687,-73.942072,9
2014-15,MANHATTAN,10003,40.735494,-73.987659,0
2014-15,MANHATTAN,10003,40.735494,-73.987659,44
2014-15,MANHATTAN,10040,40.855954,-73.927051,0
2014-15,MANHATTAN,10040,40.855954,-73.927051,0
2014-15,MANHATTAN,10040,40.855954,-73.927051,0
2014-15,MANHATTAN,10040,40.855954,-73.927051,0
2014-15,MANHATTAN,10040,40.855954,-73.927051,0
2014-15,MANHATTAN,10040,40.855954,-73.927051,61
2014-15,MANHATTAN,10024,40.785803,-73.974614,0
2014-15,MANHATTAN,10024,40.785803,-73.974614,0
2014-15,MANHATTAN,10024,40.785803,-73.974614,0
2014-15,MANHATTAN,10024,40.785803,-73.974614,0
2014-15,MANHATTAN,10024,40.785803,-73.974614,0
2014-15,MANHATTAN,10024,40.785803,-73.974614,55
2014-15,MANHATTAN,10003,40.732447,-73.983031,0
2014-15,QUEENS   ,11101,40.751356,-73.937445,3
2014-15,MANHATTAN,10003,40.732447,-73.983031,0
2014-15,MANHATTAN,10003,40.732447,-73.983031,0
2014-15,MANHATTAN,10003,40.732447,-73.983031,28
2014-15,MANHATTAN,10282,40.71759,-74.013748,3
2014-15,MANHATTAN,10065,40.765359,-73.960059,0
2014-15,MANHATTAN,10065,40.765359,-73.960059,0
2014-15,MANHATTAN,10065,40.765359,-73.960059,0
2014-15,MANHATTAN,10065,40.765359,-73.960059,0
2014-15,MANHATTAN,10065,40.765359,-73.960059,0
2014-15,MANHATTAN,10065,40.765359,-73.960059,7
2014-15,MANHATTAN,10010,40.741497,-73.991512,0
2014-15,MANHATTAN,10022,40.75924,-73.967203,0
2014-15,MANHATTAN,10022,40.75924,-73.967203,0
2014-15,MANHATTAN,10022,40.75924,-73.967203,24
2014-15,MANHATTAN,10023,40.774351,-73.984753,0
2014-15,MANHATTAN,10023,40.774351,-73.984753,0
2014-15,MANHATTAN,10128,40.780763,-73.94869,0
2014-15,MANHATTAN,10023,40.774351,-73.984753,0
2014-15,MANHATTAN,10023,40.774351,-73.984753,0
2014-15,MANHATTAN,10023,40.774351,-73.984753,0
2014-15,MANHATTAN,10023,40.774351,-73.984753,0
2014-15,MANHATTAN,10023,40.774351,-73.984753,83
2014-15,MANHATTAN,10029,40.790543,-73.944356,6
2014-15,MANHATTAN,10035,40.807383,-73.939433,0
2014-15,MANHATTAN,10035,40.807383,-73.939433,0
2014-15,MANHATTAN,10035,40.807383,-73.939433,0
2014-15,MANHATTAN,10035,40.807383,-73.939433,7
2014-15,MANHATTAN,10025,40.797559,-73.966837,16
2014-15,MANHATTAN,10002,40.72252,-73.990728,0
2014-15,MANHATTAN,10002,40.72252,-73.990728,0
2014-15,MANHATTAN,10002,40.72252,-73.990728,17
2014-15,MANHATTAN,10038,40.711442,-74.000851,0
2014-15,MANHATTAN,10038,40.711442,-74.000851,0
2014-15,MANHATTAN,10004,40.704487,-74.011556,0
2014-15,MANHATTAN,10038,40.711442,-74.000851,0
2014-15,MANHATTAN,10038,40.711442,-74.000851,0
2014-15,MANHATTAN,10014,40.728677,-74.005993,0
2014-15,MANHATTAN,10038,40.711442,-74.000851,58
2014-15,MANHATTAN,10033,40.85051,-73.934485,0
2014-15,MANHATTAN,10019,40.765184,-73.992953,0
2014-15,MANHATTAN,10019,40.765184,-73.992953,0
2014-15,MANHATTAN,10019,40.765184,-73.992953,0
2014-15,MANHATTAN,10019,40.765184,-73.992953,0
2014-15,MANHATTAN,10019,40.765184,-73.992953,0
2014-15,MANHATTAN,10019,40.765184,-73.992953,44
2014-15,MANHATTAN,10031,40.818188,-73.950356,68
2014-15,MANHATTAN,10011,40.745156,-73.996074,27
2014-15,MANHATTAN,10013,40.7244,-74.004625,0
2014-15,MANHATTAN,10013,40.7244,-74.004625,0
2014-15,MANHATTAN,10013,40.7244,-74.004625,7
2014-15,MANHATTAN,10016,40.746176,-73.981241,0
2014-15,MANHATTAN,10016,40.746176,-73.981241,0
2014-15,MANHATTAN,10016,40.746176,-73.981241,0
2014-15,MANHATTAN,10016,40.746176,-73.981241,0
2014-15,MANHATTAN,10016,40.746176,-73.981241,28
2014-15,MANHATTAN,10019,40.76337,-73.990593,0
2014-15,MANHATTAN,10019,40.76337,-73.990593,0
2014-15,MANHATTAN,10019,40.76337,-73.990593,0
2014-15,MANHATTAN,10019,40.76337,-73.990593,0
2014-15,MANHATTAN,10019,40.76337,-73.990593,0
2014-15,MANHATTAN,10019,40.76337,-73.990593,18
2014-15,MANHATTAN,10014,40.729412,-74.006148,0
2014-15,MANHATTAN,10014,40.728677,-74.005993,0
2014-15,MANHATTAN,10014,40.728677,-74.005993,5
2014-15,MANHATTAN,10128,40.783625,-73.945637,24
2014-15,MANHATTAN,10010,40.738952,-73.985479,5
2014-15,MANHATTAN,10003,40.732716,-73.984665,2
2014-15,MANHATTAN,10003,40.725725,-73.9883,11
2014-15,MANHATTAN,10003,40.730038,-73.992632,2
2014-15,MANHATTAN,10006,40.709196,-74.012022,14
2014-15,MANHATTAN,10019,40.767791,-73.987531,0
2014-15,MANHATTAN,10019,40.768343,-73.989108,0
2014-15,MANHATTAN,10019,40.767791,-73.987531,0
2014-15,MANHATTAN,10019,40.767791,-73.987531,36
2014-15,MANHATTAN,10023,40.772007,-73.987479,0
2014-15,MANHATTAN,10013,40.718219,-74.010519,0
2014-15,MANHATTAN,10024,40.786616,-73.979507,7
2014-15,MANHATTAN,10021,40.770187,-73.953608,0
2014-15,MANHATTAN,10007,40.713814,-74.00557,0
2014-15,MANHATTAN,10010,40.74193,-73.986521,0
2014-15,MANHATTAN,10004,40.701695,-74.011631,19
2014-15,MANHATTAN,10011,40.736518,-73.994858,0
2014-15,MANHATTAN,10011,40.736518,-73.994858,0
2014-15,MANHATTAN,10011,40.736518,-73.994858,7
2014-15,MANHATTAN,10006,40.70873,-74.012332,33
2014-15,MANHATTAN,10029,40.792741,-73.947428,0
2014-15,MANHATTAN,10036,40.755843,-73.984382,5
2014-15,MANHATTAN,10034,40.871278,-73.911516,2
2014-15,MANHATTAN,10003,40.73859,-73.989911,2
2014-15,MANHATTAN,10035,40.807987,-73.940061,2
2014-15,MANHATTAN,10027,40.81242,-73.953315,0
2014-15,MANHATTAN,10034,40.871245,-73.912141,0
2014-15,MANHATTAN,10001,40.747621,-73.990454,5
2014-15,MANHATTAN,10023,40.774919,-73.982745,1
2014-15,MANHATTAN,10001,40.753091,-73.99764,0
2014-15,MANHATTAN,10030,40.815509,-73.944202,10
2014-15,MANHATTAN,10038,40.711313,-74.005472,0
2014-15,MANHATTAN,10031,40.828498,-73.945239,4
2014-15,QUEENS   ,11370,40.770335,-73.894476,1
2014-15,QUEENS   ,11375,40.725098,-73.845091,1
2014-15,QUEENS   ,11373,40.737718,-73.887429,6
2014-15,QUEENS   ,11373,40.739115,-73.882487,0
2014-15,QUEENS   ,11433,40.69719,-73.787192,0
2014-15,QUEENS   ,11433,40.69719,-73.787192,0
2014-15,QUEENS   ,11433,40.69719,-73.787192,0
2014-15,QUEENS   ,11433,40.69719,-73.787192,6
2014-15,QUEENS   ,11378,40.718935,-73.912208,4
2014-15,QUEENS   ,11103,40.759363,-73.912902,6
2014-15,QUEENS   ,11377,40.745244,-73.90872,0
2014-15,QUEENS   ,11377,40.742633,-73.892805,0
2014-15,QUEENS   ,11373,40.737613,-73.86851,0
2014-15,QUEENS   ,11368,40.74056,-73.854131,2
2014-15,QUEENS   ,11413,40.68588,-73.757319,0
2014-15,QUEENS   ,11102,40.768985,-73.922428,0
2014-15,QUEENS   ,11102,40.768985,-73.922428,0
2014-15,QUEENS   ,11102,40.768985,-73.922428,1
2014-15,QUEENS   ,11427,40.732112,-73.73246,2
2014-15,QUEENS   ,11368,40.749381,-73.867354,2
2014-15,QUEENS   ,11355,40.758689,-73.824832,2
2014-15,QUEENS   ,11354,40.774512,-73.819284,0
2014-15,QUEENS   ,11355,40.761249,-73.811808,0
2014-15,QUEENS   ,11354,40.765162,-73.8288,3
2014-15,QUEENS   ,11355,40.75146,-73.817849,2
2014-15,QUEENS   ,11358,40.765133,-73.790083,0
2014-15,QUEENS   ,11358,40.765133,-73.790083,0
2014-15,QUEENS   ,11358,40.765133,-73.790083,4
2014-15,QUEENS   ,11365,40.736922,-73.77799,0
2014-15,QUEENS   ,11368,40.747126,-73.854824,0
2014-15,QUEENS   ,11356,40.778601,-73.843187,0
2014-15,QUEENS   ,11434,40.68031,-73.774432,1
2014-15,QUEENS   ,11358,40.764763,-73.794683,3
2014-15,QUEENS   ,11428,40.727134,-73.735077,2
2014-15,QUEENS   ,11429,40.711753,-73.736624,0
2014-15,QUEENS   ,11423,40.713759,-73.769439,0
2014-15,QUEENS   ,11412,40.690828,-73.763907,1
2014-15,QUEENS   ,11434,40.67588,-73.758505,2
2014-15,QUEENS   ,11422,40.671561,-73.734043,0
2014-15,QUEENS   ,11433,40.694125,-73.790675,0
2014-15,QUEENS   ,11433,40.694125,-73.790675,0
2014-15,QUEENS   ,11433,40.694125,-73.790675,1
2014-15,QUEENS   ,11361,40.769601,-73.770863,0
2014-15,QUEENS   ,11692,40.594538,-73.795304,21
2014-15,QUEENS   ,11691,40.593834,-73.76174,7
2014-15,QUEENS   ,11436,40.672727,-73.788164,2
2014-15,QUEENS   ,11364,40.746202,-73.758752,0
2014-15,QUEENS   ,11693,40.606353,-73.820445,0
2014-15,QUEENS   ,11379,40.719867,-73.875093,1
2014-15,QUEENS   ,11435,40.695238,-73.807364,0
2014-15,QUEENS   ,11418,40.699015,-73.832356,0
2014-15,QUEENS   ,11434,40.661122,-73.766733,0
2014-15,QUEENS   ,11691,40.603622,-73.749097,0
2014-15,QUEENS   ,11691,40.603622,-73.749097,0
2014-15,QUEENS   ,11691,40.603622,-73.749097,9
2014-15,QUEENS   ,11418,40.70292,-73.824221,1
2014-15,QUEENS   ,11419,40.694004,-73.816617,0
2014-15,QUEENS   ,11418,40.69919,-73.835299,0
2014-15,QUEENS   ,11378,40.728735,-73.890699,0
2014-15,QUEENS   ,11413,40.68173,-73.753429,9
2014-15,QUEENS   ,11421,40.692179,-73.852636,0
2014-15,QUEENS   ,11368,40.742668,-73.863307,11
2014-15,QUEENS   ,11419,40.68867,-73.836205,4
2014-15,QUEENS   ,11417,40.67641,-73.846773,0
2014-15,QUEENS   ,11416,40.681172,-73.856918,0
2014-15,QUEENS   ,11418,40.697836,-73.846558,2
2014-15,QUEENS   ,11362,40.762708,-73.733694,2
2014-15,QUEENS   ,11385,40.696556,-73.897405,0
2014-15,QUEENS   ,11372,40.749266,-73.888817,0
2014-15,QUEENS   ,11103,40.762103,-73.914227,0
2014-15,QUEENS   ,11385,40.711203,-73.905286,2
2014-15,QUEENS   ,11434,40.673769,-73.775951,0
2014-15,QUEENS   ,11434,40.673769,-73.775951,0
2014-15,QUEENS   ,11434,40.673769,-73.775951,13
2014-15,QUEENS   ,11378,40.729215,-73.893624,2
2014-15,QUEENS   ,11364,40.745201,-73.767446,3
2014-15,QUEENS   ,11385,40.698476,-73.905556,5
2014-15,QUEENS   ,11106,40.760852,-73.941143,2
2014-15,QUEENS   ,11357,40.785909,-73.818058,1
2014-15,QUEENS   ,11434,40.67282,-73.769252,1
2014-15,QUEENS   ,11385,40.703765,-73.912344,1
2014-15,QUEENS   ,11435,40.704072,-73.811771,0
2014-15,QUEENS   ,11105,40.771512,-73.90633,2
2014-15,QUEENS   ,11105,40.772863,-73.914708,2
2014-15,QUEENS   ,11432,40.708898,-73.803938,0
2014-15,QUEENS   ,11379,40.711815,-73.871238,1
2014-15,QUEENS   ,11385,40.703779,-73.896374,0
2014-15,QUEENS   ,11373,40.745923,-73.880205,2
2014-15,QUEENS   ,11418,40.697033,-73.839213,2
2014-15,QUEENS   ,11385,40.703661,-73.885107,0
2014-15,QUEENS   ,11385,40.706041,-73.902584,5
2014-15,QUEENS   ,11363,40.771186,-73.739252,0
2014-15,QUEENS   ,11432,40.710624,-73.783423,0
2014-15,QUEENS   ,11420,40.674991,-73.808371,0
2014-15,QUEENS   ,11421,40.694518,-73.859659,0
2014-15,QUEENS   ,11363,40.769271,-73.749369,0
2014-15,QUEENS   ,11415,40.711419,-73.828628,2
2014-15,QUEENS   ,11420,40.679984,-73.822078,1
2014-15,QUEENS   ,11375,40.715585,-73.843898,0
2014-15,QUEENS   ,11373,40.733514,-73.877857,0
2014-15,QUEENS   ,11691,40.608467,-73.764548,3
2014-15,QUEENS   ,11691,40.595779,-73.781876,6
2014-15,QUEENS   ,11358,40.756013,-73.799706,0
2014-15,QUEENS   ,11420,40.679584,-73.831547,0
2014-15,QUEENS   ,11428,40.720713,-73.747001,5
2014-15,QUEENS   ,11101,40.758831,-73.93938,3
2014-15,QUEENS   ,11101,40.756891,-73.934523,0
2014-15,QUEENS   ,11385,40.705516,-73.862208,2
2014-15,QUEENS   ,11694,40.578261,-73.854403,4
2014-15,QUEENS   ,11004,40.744099,-73.709845,0
2014-15,QUEENS   ,11433,40.700606,-73.782302,3
2014-15,QUEENS   ,11435,40.709463,-73.813376,3
2014-15,QUEENS   ,11412,40.703585,-73.765838,4
2014-15,QUEENS   ,11385,40.704406,-73.875183,6
2014-15,QUEENS   ,11355,40.745526,-73.829309,3
2014-15,QUEENS   ,11420,40.68405,-73.815834,2
2014-15,QUEENS   ,11105,40.780347,-73.916655,0
2014-15,QUEENS   ,11436,40.678296,-73.79562,0
2014-15,QUEENS   ,11420,40.665058,-73.811701,4
2014-15,QUEENS   ,11377,40.741131,-73.918945,6
2014-15,QUEENS   ,11106,40.766264,-73.930709,2
2014-15,QUEENS   ,11369,40.764646,-73.871641,10
2014-15,QUEENS   ,11356,40.790638,-73.839771,0
2014-15,QUEENS   ,11361,40.759517,-73.784029,0
2014-15,QUEENS   ,11432,40.716617,-73.794637,2
2014-15,QUEENS   ,11413,40.682114,-73.74992,0
2014-15,QUEENS   ,11426,40.731729,-73.717859,0
2014-15,QUEENS   ,11412,40.70799,-73.755269,2
2014-15,QUEENS   ,11427,40.720154,-73.757367,1
2014-15,QUEENS   ,11412,40.698279,-73.752654,0
2014-15,QUEENS   ,11417,40.6781,-73.839948,8
2014-15,QUEENS   ,11422,40.659728,-73.735176,3
