OBJECTID,PROVIDER,LAT,LON,LOCATION_T,BORONAME
692,LinkNYC - Citybridge,40.862855,-73.904547,Outdoor Kiosk,Bronx
693,LinkNYC - Citybridge,40.861993,-73.89183,Outdoor Kiosk,Bronx
694,LinkNYC - Citybridge,40.862347,-73.893894,Outdoor Kiosk,Bronx
695,LinkNYC - Citybridge,40.867627,-73.89873,Outdoor Kiosk,Bronx
696,LinkNYC - Citybridge,40.867829,-73.899576,Outdoor Kiosk,Bronx
697,LinkNYC - Citybridge,40.862685,-73.907548,Outdoor Kiosk,Bronx
698,LinkNYC - Citybridge,40.866588,-73.895654,Outdoor Kiosk,Bronx
699,LinkNYC - Citybridge,40.863665,-73.900512,Outdoor Kiosk,Bronx
700,LinkNYC - Citybridge,40.86487,-73.8928,Outdoor Kiosk,Bronx
701,LinkNYC - Citybridge,40.867038,-73.896537,Outdoor Kiosk,Bronx
702,LinkNYC - Citybridge,40.868698,-73.902101,Outdoor Kiosk,Bronx
703,LinkNYC - Citybridge,40.718033,-74.001016,Outdoor Kiosk,Manhattan
704,LinkNYC - Citybridge,40.716033,-74.00257,Outdoor Kiosk,Manhattan
770,Harlem,40.803786,-73.946159,Outdoor,Manhattan
705,LinkNYC - Citybridge,40.717828,-74.000962,Outdoor Kiosk,Manhattan
706,LinkNYC - Citybridge,40.717241,-74.001739,Outdoor Kiosk,Manhattan
707,LinkNYC - Citybridge,40.715484,-74.002667,Outdoor Kiosk,Manhattan
708,LinkNYC - Citybridge,40.717482,-74.001519,Outdoor Kiosk,Manhattan
709,LinkNYC - Citybridge,40.720596,-73.994075,Outdoor Kiosk,Manhattan
710,LinkNYC - Citybridge,40.718198,-74.000048,Outdoor Kiosk,Manhattan
711,LinkNYC - Citybridge,40.732391,-73.991387,Outdoor Kiosk,Manhattan
712,LinkNYC - Citybridge,40.738997,-74.000946,Outdoor Kiosk,Manhattan
713,LinkNYC - Citybridge,40.73857,-73.999932,Outdoor Kiosk,Manhattan
714,LinkNYC - Citybridge,40.739677,-74.002735,Outdoor Kiosk,Manhattan
715,LinkNYC - Citybridge,40.736387,-73.994742,Outdoor Kiosk,Manhattan
716,LinkNYC - Citybridge,40.737805,-73.998106,Outdoor Kiosk,Manhattan
717,LinkNYC - Citybridge,40.725335,-74.007554,Outdoor Kiosk,Manhattan
718,LinkNYC - Citybridge,40.730258,-74.006629,Outdoor Kiosk,Manhattan
719,LinkNYC - Citybridge,40.727978,-74.006987,Outdoor Kiosk,Manhattan
720,LinkNYC - Citybridge,40.732308,-74.006415,Outdoor Kiosk,Manhattan
721,ALTICEUSA,40.658385,-73.887583,Outdoor,Brooklyn
722,ALTICEUSA,40.825696,-73.927311,Outdoor,Bronx
723,ALTICEUSA,40.825815,-73.927731,Outdoor,Bronx
771,Downtown Brooklyn,40.69186,-73.988721,Outdoor,Brooklyn
724,ALTICEUSA,40.825947,-73.928134,Outdoor,Bronx
725,ALTICEUSA,40.826103,-73.928537,Outdoor,Bronx
726,ALTICEUSA,40.826378,-73.929249,Outdoor,Bronx
727,ALTICEUSA,40.826567,-73.926762,Outdoor,Bronx
728,ALTICEUSA,40.82707,-73.926461,Outdoor,Bronx
729,ALTICEUSA,40.827868,-73.926903,Outdoor,Bronx
730,ALTICEUSA,40.828149,-73.927457,Outdoor,Bronx
731,ALTICEUSA,40.827902,-73.928356,Outdoor,Bronx
732,ALTICEUSA,40.827799,-73.928565,Outdoor,Bronx
733,ALTICEUSA,40.57776,-73.94556,Outdoor,Brooklyn
734,ALTICEUSA,40.57798,-73.94355,Outdoor,Brooklyn
735,ALTICEUSA,40.57696,-73.94359,Outdoor,Brooklyn
736,ALTICEUSA,40.57687,-73.94459,Outdoor,Brooklyn
737,ALTICEUSA,40.57817,-73.94182,Outdoor,Brooklyn
738,ALTICEUSA,40.57829,-73.94091,Outdoor,Brooklyn
739,ALTICEUSA,40.57843,-73.93907,Outdoor,Brooklyn
740,ALTICEUSA,40.57838,-73.93992,Outdoor,Brooklyn
741,ALTICEUSA,40.57811,-73.94273,Outdoor,Brooklyn
742,ALTICEUSA,40.57787,-73.9446,Outdoor,Brooklyn
743,ALTICEUSA,40.57622,-73.94552,Outdoor,Brooklyn
744,ALTICEUSA,40.5761,-73.94698,Outdoor,Brooklyn
745,ALTICEUSA,40.57696,-73.94359,Outdoor,Brooklyn
746,ALTICEUSA,40.57696,-73.94359,Outdoor,Brooklyn
747,ALTICEUSA,40.57687,-73.94459,Outdoor,Brooklyn
748,ALTICEUSA,40.70254,-73.923816,Outdoor,Brooklyn
749,ALTICEUSA,40.703041,-73.923628,Outdoor,Brooklyn
750,Chelsea,40.74158329,-74.00471091,Outdoor,Manhattan
751,Chelsea,40.74104678,-74.0018034,Outdoor,Manhattan
752,Chelsea,40.74363172,-74.00591791,Outdoor,Manhattan
753,Chelsea,40.74210214,-74.00421108,Outdoor,Manhattan
754,Harlem,40.810014,-73.937553,Outdoor,Manhattan
755,Harlem,40.795988,-73.947426,Outdoor,Manhattan
756,Harlem,40.808227,-73.952457,Outdoor,Manhattan
757,Harlem,40.807543,-73.952793,Outdoor,Manhattan
758,Harlem,40.811042,-73.941404,Outdoor,Manhattan
759,Harlem,40.798959,-73.952396,Outdoor,Manhattan
760,Harlem,40.805097,-73.947042,Outdoor,Manhattan
761,Harlem,40.80409,-73.948564,Outdoor,Manhattan
762,Harlem,40.809888,-73.939012,Outdoor,Manhattan
763,Harlem,40.808338,-73.948989,Outdoor,Manhattan
764,Harlem,40.814105,-73.940443,Outdoor,Manhattan
765,Harlem,40.815132,-73.939685,Outdoor,Manhattan
766,Harlem,40.814563,-73.94003,Outdoor,Manhattan
767,Harlem,40.797467,-73.950717,Outdoor,Manhattan
768,Harlem,40.799703,-73.950994,Outdoor,Manhattan
772,Downtown Brooklyn,40.691677,-73.988841,Outdoor,Brooklyn
773,Downtown Brooklyn,40.691569,-73.988711,Outdoor,Brooklyn
774,Downtown Brooklyn,40.690137,-73.983226,Outdoor,Brooklyn
775,Downtown Brooklyn,40.690072,-73.982325,Outdoor,Brooklyn
776,LinkNYC - Citybridge,40.697047,-73.837293,Outdoor Kiosk,Queens
777,LinkNYC - Citybridge,40.697902,-73.835657,Outdoor Kiosk,Queens
778,LinkNYC - Citybridge,40.698095,-73.834847,Outdoor Kiosk,Queens
779,LinkNYC - Citybridge,40.704687,-73.79662,Outdoor Kiosk,Queens
780,Downtown Brooklyn,40.690233,-73.981328,Outdoor,Brooklyn
781,Downtown Brooklyn,40.689967,-73.981214,Outdoor,Brooklyn
782,Downtown Brooklyn,40.689989,-73.980928,Outdoor,Brooklyn
783,Downtown Brooklyn,40.690622,-73.981414,Outdoor,Brooklyn
784,Downtown Brooklyn,40.690883,-73.989635,Outdoor,Brooklyn
785,Downtown Brooklyn,40.690883,-73.989635,Outdoor,Brooklyn
786,Downtown Brooklyn,40.690883,-73.989635,Outdoor,Brooklyn
787,Downtown Brooklyn,40.690883,-73.989635,Outdoor,Brooklyn
788,Downtown Brooklyn,40.690883,-73.989635,Outdoor,Brooklyn
789,LinkNYC - Citybridge,40.703895,-73.799018,Outdoor Kiosk,Queens
790,LinkNYC - Citybridge,40.705839,-73.79373,Outdoor Kiosk,Queens
791,LinkNYC - Citybridge,40.701853,-73.806477,Outdoor Kiosk,Queens
792,LinkNYC - Citybridge,40.701827,-73.807661,Outdoor Kiosk,Queens
793,LinkNYC - Citybridge,40.706507,-73.792368,Outdoor Kiosk,Queens
794,LinkNYC - Citybridge,40.704355,-73.797865,Outdoor Kiosk,Queens
795,LinkNYC - Citybridge,40.704216,-73.797743,Outdoor Kiosk,Queens
796,LinkNYC - Citybridge,40.705143,-73.795897,Outdoor Kiosk,Queens
797,LinkNYC - Citybridge,40.704609,-73.796801,Outdoor Kiosk,Queens
798,Harlem,40.798806,-73.949975,Outdoor,Manhattan
799,Harlem,40.802617,-73.943026,Outdoor,Manhattan
800,Harlem,40.801832,-73.943462,Outdoor,Manhattan
801,Harlem,40.801112,-73.943796,Outdoor,Manhattan
802,Harlem,40.797335,-73.946924,Outdoor,Manhattan
803,Harlem,40.799721,-73.944932,Outdoor,Manhattan
804,Harlem,40.797893,-73.946259,Outdoor,Manhattan
805,SPECTRUM,40.677193,-74.008723,Outdoor,Brooklyn
806,SPECTRUM,40.677193,-74.008723,Outdoor,Brooklyn
807,SPECTRUM,40.677193,-74.008723,Outdoor,Brooklyn
808,SPECTRUM,40.73121,-73.774084,Outdoor TWC Aerial,Queens
809,SPECTRUM,40.730544,-73.776718,Outdoor TWC Aerial,Queens
810,SPECTRUM,40.730124,-73.773857,Outdoor,Queens
811,SPECTRUM,40.730124,-73.773857,Outdoor,Queens
812,SPECTRUM,40.726811,-73.775861,Outdoor TWC Aerial,Queens
813,SPECTRUM,40.729869,-73.773841,Outdoor,Queens
814,SPECTRUM,40.772005,-73.982384,Outdoor,Manhattan
815,SPECTRUM,40.61299,-74.012924,Outdoor,Brooklyn
816,SPECTRUM,40.730822,-73.884479,Outdoor TWC Aerial,Queens
817,SPECTRUM,40.730489,-73.8842,Outdoor TWC Aerial,Queens
818,SPECTRUM,40.728838,-73.883751,Outdoor TWC Aerial,Queens
819,SPECTRUM,40.771442,-73.988109,Outdoor,Manhattan
820,SPECTRUM,40.771442,-73.988109,Indoor,Manhattan
821,SPECTRUM,40.771442,-73.988109,Indoor,Manhattan
822,SPECTRUM,40.771442,-73.988109,Indoor,Manhattan
823,SPECTRUM,40.771442,-73.988109,Indoor,Manhattan
824,SPECTRUM,40.771442,-73.988109,Indoor,Manhattan
825,SPECTRUM,40.59205,-74.139087,Outdoor TWC Aerial,Staten Island
826,SPECTRUM,40.591904,-74.138573,Outdoor TWC Aerial,Staten Island
827,SPECTRUM,40.592023,-74.138056,Outdoor TWC Aerial,Staten Island
828,SPECTRUM,40.591847,-74.139153,Indoor,Staten Island
829,SPECTRUM,40.59203,-74.13812,Indoor,Staten Island
830,SPECTRUM,40.71996,-73.981478,Indoor,Manhattan
831,SPECTRUM,40.720102,-73.981299,Outdoor,Manhattan
832,Downtown Brooklyn,40.689319,-73.987162,Outdoor,Brooklyn
833,Downtown Brooklyn,40.689319,-73.987162,Outdoor,Brooklyn
834,Downtown Brooklyn,40.689319,-73.987162,Outdoor,Brooklyn
835,ALTICEUSA,40.702978,-73.924737,Outdoor,Brooklyn
836,ALTICEUSA,40.703308,-73.924087,Outdoor,Brooklyn
837,ALTICEUSA,40.603993,-73.930671,Indoor,Brooklyn
883,Chelsea,40.74025828,-74.00600374,Outdoor,Manhattan
838,ALTICEUSA,40.604068,-73.93076,Indoor,Brooklyn
839,ALTICEUSA,40.605008,-73.930027,Outdoor,Brooklyn
840,ALTICEUSA,40.606029,-73.928466,Outdoor,Brooklyn
841,ALTICEUSA,40.604383,-73.931063,Outdoor,Brooklyn
842,ALTICEUSA,40.840657,-73.842668,Outdoor,Bronx
843,ALTICEUSA,40.840657,-73.842668,Outdoor,Bronx
844,ALTICEUSA,40.840672,-73.842602,Indoor,Bronx
845,ALTICEUSA,40.846052,-73.82495,Outdoor,Bronx
846,ALTICEUSA,40.894246,-73.896288,Outdoor,Bronx
847,ALTICEUSA,40.893739,-73.89622,Outdoor,Bronx
848,ALTICEUSA,40.844468,-73.88169,Outdoor,Bronx
849,ALTICEUSA,40.844141,-73.881968,Outdoor,Bronx
850,ALTICEUSA,40.876541,-73.87845,Indoor,Bronx
851,ALTICEUSA,40.876827,-73.878725,Indoor,Bronx
852,ALTICEUSA,40.876855,-73.878874,Indoor,Bronx
853,ALTICEUSA,40.876643,-73.878542,Indoor,Bronx
854,ALTICEUSA,40.878445,-73.87548,Outdoor,Bronx
855,ALTICEUSA,40.876788,-73.876273,Outdoor,Bronx
856,ALTICEUSA,40.877001,-73.879322,Outdoor,Bronx
857,ALTICEUSA,40.876099,-73.877384,Outdoor,Bronx
858,ALTICEUSA,40.8762,-73.878749,Outdoor,Bronx
859,ALTICEUSA,40.65831,-73.94406,Outdoor,Brooklyn
860,Manhattan Down Alliance,40.7066002,-74.0031967,Outdoor,Manhattan
861,Manhattan Down Alliance,40.705101,-74.0026016,Outdoor,Manhattan
862,Manhattan Down Alliance,40.7047997,-74.0022964,Outdoor,Manhattan
863,Manhattan Down Alliance,40.7070999,-74.0049973,Outdoor,Manhattan
864,Manhattan Down Alliance,40.706501,-74.0045013,Outdoor,Manhattan
865,Manhattan Down Alliance,40.7062988,-74.0061035,Outdoor,Manhattan
866,Manhattan Down Alliance,40.7048988,-74.0093002,Outdoor,Manhattan
867,Manhattan Down Alliance,40.7047005,-74.0089035,Outdoor,Manhattan
868,Manhattan Down Alliance,40.7047005,-74.0083008,Outdoor,Manhattan
869,Chelsea,40.74319278,-74.00738776,Outdoor,Manhattan
870,Chelsea,40.74259125,-74.00506496,Outdoor,Manhattan
871,Chelsea,40.74183935,-74.00325716,Outdoor,Manhattan
872,Chelsea,40.74275383,-74.00767207,Outdoor,Manhattan
873,Chelsea,40.73948602,-74.00626659,Outdoor,Manhattan
874,Chelsea,40.74440799,-74.00663674,Outdoor,Manhattan
875,Chelsea,40.74260751,-74.0042603,Outdoor,Manhattan
876,Chelsea,40.74247745,-74.00296211,Outdoor,Manhattan
877,Chelsea,40.74229862,-74.00070906,Outdoor,Manhattan
878,Chelsea,40.74369675,-74.00701761,Outdoor,Manhattan
879,Chelsea,40.74155484,-74.00111139,Outdoor,Manhattan
880,Chelsea,40.74190031,-74.00185704,Outdoor,Manhattan
881,Chelsea,40.74398938,-74.00341272,Outdoor,Manhattan
882,Chelsea,40.74099801,-74.0054512,Outdoor,Manhattan
884,Chelsea,40.74340615,-74.00521517,Outdoor,Manhattan
885,Chelsea,40.74277009,-74.00171757,Outdoor,Manhattan
886,Chelsea,40.74094924,-74.00340199,Outdoor,Manhattan
887,Chelsea,40.74324155,-74.00680304,Outdoor,Manhattan
888,Chelsea,40.74343663,-74.00364876,Outdoor,Manhattan
889,Chelsea,40.74027454,-74.00197506,Outdoor,Manhattan
890,SPECTRUM,40.61775,-74.108185,Indoor,Staten Island
891,SPECTRUM,40.61775,-74.108185,Indoor,Staten Island
892,Chelsea,40.7418464,-74.00404464,Outdoor,Manhattan
893,Chelsea,40.74330658,-74.00802612,Outdoor,Manhattan
894,SPECTRUM,40.720079,-73.949511,Outdoor,Brooklyn
895,SPECTRUM,40.720079,-73.949511,Outdoor,Brooklyn
896,SPECTRUM,40.720079,-73.949511,Outdoor,Brooklyn
897,SPECTRUM,40.625004,-74.017875,Outdoor TWC Aerial,Brooklyn
898,SPECTRUM,40.625313,-74.017344,Outdoor TWC Aerial,Brooklyn
899,SPECTRUM,40.62588,-74.016509,Outdoor TWC Aerial,Brooklyn
900,SPECTRUM,40.62638,-74.01579,Outdoor TWC Aerial,Brooklyn
901,SPECTRUM,40.626553,-74.016787,Outdoor TWC Aerial,Brooklyn
902,SPECTRUM,40.715088,-73.960502,Indoor,Brooklyn
903,SPECTRUM,40.715088,-73.960502,Indoor,Brooklyn
904,SPECTRUM,40.568366,-74.090642,Outdoor,Staten Island
905,SPECTRUM,40.569365,-74.08949,Outdoor,Staten Island
906,SPECTRUM,40.570195,-74.088547,Outdoor,Staten Island
907,SPECTRUM,40.571268,-74.087293,Outdoor,Staten Island
908,SPECTRUM,40.572313,-74.086013,Outdoor,Staten Island
909,SPECTRUM,40.573338,-74.084406,Outdoor,Staten Island
910,LinkNYC - Citybridge,40.653711,-74.005258,Outdoor Kiosk,Brooklyn
911,LinkNYC - Citybridge,40.664176,-73.990353,Outdoor Kiosk,Brooklyn
912,LinkNYC - Citybridge,40.680732,-73.977446,Outdoor Kiosk,Brooklyn
913,LinkNYC - Citybridge,40.659745,-73.998986,Outdoor Kiosk,Brooklyn
914,LinkNYC - Citybridge,40.659902,-73.998822,Outdoor Kiosk,Brooklyn
915,LinkNYC - Citybridge,40.743494,-73.979907,Outdoor Kiosk,Manhattan
916,LinkNYC - Citybridge,40.742433,-73.980371,Outdoor Kiosk,Manhattan
917,LinkNYC - Citybridge,40.749658,-73.975104,Outdoor Kiosk,Manhattan
918,LinkNYC - Citybridge,40.734189,-73.986675,Outdoor Kiosk,Manhattan
919,LinkNYC - Citybridge,40.733919,-73.986881,Outdoor Kiosk,Manhattan
920,LinkNYC - Citybridge,40.758508,-73.968963,Outdoor Kiosk,Manhattan
921,LinkNYC - Citybridge,40.759756,-73.968048,Outdoor Kiosk,Manhattan
922,LinkNYC - Citybridge,40.748287,-73.976535,Outdoor Kiosk,Manhattan
923,LinkNYC - Citybridge,40.733694,-73.987044,Outdoor Kiosk,Manhattan
924,LinkNYC - Citybridge,40.740989,-73.981732,Outdoor Kiosk,Manhattan
925,SPECTRUM,40.74726,-73.80286,Outdoor TWC Aerial,Queens
926,SPECTRUM,40.74914,-73.8027,Outdoor TWC Aerial,Queens
927,SPECTRUM,40.75,-73.80506,Outdoor TWC Aerial,Queens
928,SPECTRUM,40.75017,-73.80719,Outdoor TWC Aerial,Queens
929,SPECTRUM,40.74761,-73.8117,Outdoor TWC Aerial,Queens
930,AT&T,40.6915,-73.9755,Outdoor,Brooklyn
931,AT&T,40.6898,-73.9462,Outdoor,Brooklyn
932,SPECTRUM,40.74756,-73.81815,Outdoor TWC Aerial,Queens
933,SPECTRUM,40.742378,-73.988692,Outdoor,Manhattan
934,SPECTRUM,40.7431,-73.9883,Outdoor,Manhattan
935,SPECTRUM,40.7411,-73.987914,Outdoor,Manhattan
936,SPECTRUM,40.741875,-73.987364,Outdoor,Manhattan
937,SPECTRUM,40.742492,-73.986906,Outdoor,Manhattan
938,SPECTRUM,40.74148,-73.98894,Outdoor,Manhattan
939,SPECTRUM,40.663256,-73.976164,Outdoor TWC Aerial,Brooklyn
940,SPECTRUM,40.663019,-73.976292,Outdoor TWC Aerial,Brooklyn
941,AT&T,40.7201,-73.9502,Outdoor,Brooklyn
942,AT&T,40.6509,-73.9683,Outdoor,Brooklyn
943,AT&T,40.7729,-73.974,Outdoor,Manhattan
944,AT&T,40.771,-73.9709,Outdoor,Manhattan
945,LinkNYC - Citybridge,40.688851,-73.980613,Outdoor Kiosk,Brooklyn
946,LinkNYC - Citybridge,40.68789,-73.978202,Outdoor Kiosk,Brooklyn
947,LinkNYC - Citybridge,40.686961,-73.976371,Outdoor Kiosk,Brooklyn
948,LinkNYC - Citybridge,40.688449,-73.982472,Outdoor Kiosk,Brooklyn
949,LinkNYC - Citybridge,40.687814,-73.981284,Outdoor Kiosk,Brooklyn
950,LinkNYC - Citybridge,40.690594,-73.987998,Outdoor Kiosk,Brooklyn
951,LinkNYC - Citybridge,40.687497,-73.990023,Outdoor Kiosk,Brooklyn
952,LinkNYC - Citybridge,40.682932,-73.963959,Outdoor Kiosk,Brooklyn
953,LinkNYC - Citybridge,40.690588,-73.984481,Outdoor Kiosk,Brooklyn
954,ALTICEUSA,40.811544,-73.914138,Indoor,Bronx
955,ALTICEUSA,40.811544,-73.914138,Indoor,Bronx
956,ALTICEUSA,40.811544,-73.914138,Indoor,Bronx
957,ALTICEUSA,40.811544,-73.914138,Indoor,Bronx
958,ALTICEUSA,40.811544,-73.914138,Outdoor,Bronx
959,ALTICEUSA,40.811544,-73.914138,Outdoor,Bronx
960,ALTICEUSA,40.576111,-73.984734,Outdoor,Brooklyn
961,ALTICEUSA,40.57585,-73.9835,Outdoor,Brooklyn
962,ALTICEUSA,40.57564,-73.98567,Outdoor,Brooklyn
963,AT&T,40.8177,-73.8811,Outdoor,Bronx
964,SPECTRUM,40.678334,-73.783477,Outdoor TWC Aerial,Queens
965,SPECTRUM,40.6676,-73.78942,Outdoor TWC Aerial,Queens
966,SPECTRUM,40.68161,-73.78825,Outdoor TWC Aerial,Queens
967,SPECTRUM,40.68053,-73.78747,Outdoor TWC Aerial,Queens
968,SPECTRUM,40.67963,-73.78745,Outdoor TWC Aerial,Queens
969,SPECTRUM,40.68301,-73.78482,Outdoor TWC Aerial,Queens
970,AT&T,40.8631,-73.9065,Outdoor,Bronx
971,AT&T,40.8285,-73.9227,Outdoor,Bronx
972,SPECTRUM,40.68462,-73.78589,Outdoor TWC Aerial,Queens
973,SPECTRUM,40.68495,-73.78722,Outdoor TWC Aerial,Queens
974,SPECTRUM,40.67814,-73.78711,Outdoor TWC Aerial,Queens
975,SPECTRUM,40.67662,-73.78695,Outdoor TWC Aerial,Queens
976,SPECTRUM,40.67934,-73.78444,Outdoor TWC Aerial,Queens
977,SPECTRUM,40.68079,-73.78468,Outdoor TWC Aerial,Queens
978,SPECTRUM,40.67268,-73.78678,Outdoor TWC Aerial,Queens
979,SPECTRUM,40.67318,-73.78517,Outdoor TWC Aerial,Queens
980,SPECTRUM,40.67609,-73.78254,Outdoor TWC Aerial,Queens
981,SPECTRUM,40.67486,-73.78412,Outdoor TWC Aerial,Queens
982,AT&T,40.7015,-73.9943,Outdoor,Brooklyn
983,SPECTRUM,40.67506,-73.78744,Outdoor TWC Aerial,Queens
984,SPECTRUM,40.67454,-73.78955,Outdoor TWC Aerial,Queens
985,SPECTRUM,40.6714,-73.78861,Outdoor TWC Aerial,Queens
986,SPECTRUM,40.66978,-73.78896,Outdoor TWC Aerial,Queens
987,LinkNYC - Citybridge,40.762987,-73.974254,Outdoor Kiosk,Manhattan
988,LinkNYC - Citybridge,40.761118,-73.975684,Outdoor Kiosk,Manhattan
989,LinkNYC - Citybridge,40.75919,-73.976931,Outdoor Kiosk,Manhattan
990,LinkNYC - Citybridge,40.760503,-73.976146,Outdoor Kiosk,Manhattan
1693,Harlem,40.809617,-73.942117,Outdoor,Manhattan
991,LinkNYC - Citybridge,40.758006,-73.978028,Outdoor Kiosk,Manhattan
992,LinkNYC - Citybridge,40.73804,-73.992377,Outdoor Kiosk,Manhattan
993,LinkNYC - Citybridge,40.739409,-73.986712,Outdoor Kiosk,Manhattan
994,LinkNYC - Citybridge,40.735187,-73.989871,Outdoor Kiosk,Manhattan
995,LinkNYC - Citybridge,40.740836,-73.988136,Outdoor Kiosk,Manhattan
996,LinkNYC - Citybridge,40.74031,-73.984279,Outdoor Kiosk,Manhattan
997,LinkNYC - Citybridge,40.743203,-73.989206,Outdoor Kiosk,Manhattan
1471,LinkNYC - Citybridge,40.772367,-73.958947,Outdoor Kiosk,Manhattan
1472,LinkNYC - Citybridge,40.770946,-73.959496,Outdoor Kiosk,Manhattan
1473,LinkNYC - Citybridge,40.773727,-73.957965,Outdoor Kiosk,Manhattan
1474,LinkNYC - Citybridge,40.77435,-73.95709,Outdoor Kiosk,Manhattan
1475,LinkNYC - Citybridge,40.776366,-73.955931,Outdoor Kiosk,Manhattan
1476,LinkNYC - Citybridge,40.774855,-73.956665,Outdoor Kiosk,Manhattan
1477,LinkNYC - Citybridge,40.774207,-73.957499,Outdoor Kiosk,Manhattan
1478,LinkNYC - Citybridge,40.778272,-73.954541,Outdoor Kiosk,Manhattan
1479,LinkNYC - Citybridge,40.778003,-73.954428,Outdoor Kiosk,Manhattan
1480,LinkNYC - Citybridge,40.777528,-73.955153,Outdoor Kiosk,Manhattan
1481,LinkNYC - Citybridge,40.777561,-73.954752,Outdoor Kiosk,Manhattan
1482,LinkNYC - Citybridge,40.776833,-73.955586,Outdoor Kiosk,Manhattan
1694,Harlem,40.811198,-73.943866,Outdoor,Manhattan
1483,LinkNYC - Citybridge,40.768649,-73.967597,Outdoor Kiosk,Manhattan
1484,LinkNYC - Citybridge,40.767364,-73.968865,Outdoor Kiosk,Manhattan
1485,LinkNYC - Citybridge,40.761604,-73.966388,Outdoor Kiosk,Manhattan
1486,LinkNYC - Citybridge,40.762107,-73.965809,Outdoor Kiosk,Manhattan
1487,LinkNYC - Citybridge,40.764653,-73.964097,Outdoor Kiosk,Manhattan
1488,LinkNYC - Citybridge,40.764821,-73.970303,Outdoor Kiosk,Manhattan
1489,LinkNYC - Citybridge,40.766736,-73.969308,Outdoor Kiosk,Manhattan
1490,LinkNYC - Citybridge,40.778233,-73.952821,Outdoor Kiosk,Manhattan
1491,LinkNYC - Citybridge,40.772144,-73.958697,Outdoor Kiosk,Manhattan
1492,LinkNYC - Citybridge,40.778792,-73.953663,Outdoor Kiosk,Manhattan
1493,LinkNYC - Citybridge,40.772815,-73.95822,Outdoor Kiosk,Manhattan
1494,LinkNYC - Citybridge,40.77702,-73.955139,Outdoor Kiosk,Manhattan
1495,LinkNYC - Citybridge,40.772477,-73.958767,Outdoor Kiosk,Manhattan
1496,LinkNYC - Citybridge,40.778141,-73.952594,Outdoor Kiosk,Manhattan
1497,LinkNYC - Citybridge,40.778605,-73.953715,Outdoor Kiosk,Manhattan
1498,LinkNYC - Citybridge,40.762896,-73.965443,Outdoor Kiosk,Manhattan
1499,LinkNYC - Citybridge,40.763419,-73.966995,Outdoor Kiosk,Manhattan
1500,LinkNYC - Citybridge,40.764097,-73.970823,Outdoor Kiosk,Manhattan
1501,LinkNYC - Citybridge,40.763742,-73.971424,Outdoor Kiosk,Manhattan
1695,Harlem,40.812037,-73.946231,Outdoor,Manhattan
1502,LinkNYC - Citybridge,40.763037,-73.965653,Outdoor Kiosk,Manhattan
1503,LinkNYC - Citybridge,40.764254,-73.971198,Outdoor Kiosk,Manhattan
1504,LinkNYC - Citybridge,40.779635,-73.953537,Outdoor Kiosk,Manhattan
1505,LinkNYC - Citybridge,40.76606,-73.963554,Outdoor Kiosk,Manhattan
1506,LinkNYC - Citybridge,40.827196,-73.946441,Outdoor Kiosk,Manhattan
1507,LinkNYC - Citybridge,40.829675,-73.947866,Outdoor Kiosk,Manhattan
1508,LinkNYC - Citybridge,40.822319,-73.953676,Outdoor Kiosk,Manhattan
1509,LinkNYC - Citybridge,40.82609,-73.950482,Outdoor Kiosk,Manhattan
1510,LinkNYC - Citybridge,40.824559,-73.951597,Outdoor Kiosk,Manhattan
1511,LinkNYC - Citybridge,40.828097,-73.949017,Outdoor Kiosk,Manhattan
1512,LinkNYC - Citybridge,40.822268,-73.949906,Outdoor Kiosk,Manhattan
1513,LinkNYC - Citybridge,40.830586,-73.947195,Outdoor Kiosk,Manhattan
1514,LinkNYC - Citybridge,40.830876,-73.946986,Outdoor Kiosk,Manhattan
1515,LinkNYC - Citybridge,40.818371,-73.952755,Outdoor Kiosk,Manhattan
1516,LinkNYC - Citybridge,40.825508,-73.950907,Outdoor Kiosk,Manhattan
1517,LinkNYC - Citybridge,40.827932,-73.949581,Outdoor Kiosk,Manhattan
1518,LinkNYC - Citybridge,40.82732,-73.950026,Outdoor Kiosk,Manhattan
1519,LinkNYC - Citybridge,40.822212,-73.950118,Outdoor Kiosk,Manhattan
1520,LinkNYC - Citybridge,40.807296,-73.964646,Outdoor Kiosk,Manhattan
1521,LinkNYC - Citybridge,40.808041,-73.96421,Outdoor Kiosk,Manhattan
1522,LinkNYC - Citybridge,40.805516,-73.966052,Outdoor Kiosk,Manhattan
1523,LinkNYC - Citybridge,40.828542,-73.949132,Outdoor Kiosk,Manhattan
1524,LinkNYC - Citybridge,40.829037,-73.948869,Outdoor Kiosk,Manhattan
1525,LinkNYC - Citybridge,40.829662,-73.948422,Outdoor Kiosk,Manhattan
1526,LinkNYC - Citybridge,40.830209,-73.947911,Outdoor Kiosk,Manhattan
1527,LinkNYC - Citybridge,40.824578,-73.952134,Outdoor Kiosk,Manhattan
1528,LinkNYC - Citybridge,40.82509,-73.951656,Outdoor Kiosk,Manhattan
1529,LinkNYC - Citybridge,40.826376,-73.950716,Outdoor Kiosk,Manhattan
1530,LinkNYC - Citybridge,40.820764,-73.954808,Outdoor Kiosk,Manhattan
1531,LinkNYC - Citybridge,40.822704,-73.953498,Outdoor Kiosk,Manhattan
1532,LinkNYC - Citybridge,40.823326,-73.953041,Outdoor Kiosk,Manhattan
