date,positions
9-Jun-16,10
8-Jun-16,1
8-Jun-16,1
7-Jun-16,3
6-Jun-16,1
6-Jun-16,1
2-Jun-16,2
2-Jun-16,2
1-Jun-16,1
31-May-16,8
31-May-16,8
31-May-16,1
27-May-16,1
27-May-16,1
24-May-16,2
24-May-16,2
23-May-16,1
23-May-16,1
20-May-16,1
20-May-16,1
20-May-16,1
20-May-16,1
19-May-16,1
19-May-16,1
18-May-16,1
18-May-16,1
17-May-16,1
17-May-16,1
17-May-16,1
17-May-16,1
17-May-16,1
17-May-16,1
16-May-16,1
16-May-16,1
13-May-16,1
13-May-16,1
13-May-16,3
13-May-16,3
13-May-16,1
13-May-16,1
10-May-16,1
10-May-16,1
9-May-16,1
9-May-16,1
6-May-16,1
6-May-16,1
4-May-16,16
4-May-16,16
2-May-16,1
2-May-16,1
28-Apr-16,1
28-Apr-16,1
27-Apr-16,1
27-Apr-16,1
27-Apr-16,1
27-Apr-16,1
26-Apr-16,8
26-Apr-16,8
22-Apr-16,1
20-Apr-16,1
20-Apr-16,1
20-Apr-16,1
15-Apr-16,3
15-Apr-16,1
13-Apr-16,2
13-Apr-16,2
13-Apr-16,1
13-Apr-16,1
8-Apr-16,1
8-Apr-16,1
6-Apr-16,20
6-Apr-16,20
6-Apr-16,3
6-Apr-16,3
6-Apr-16,1
6-Apr-16,1
6-Apr-16,1
4-Apr-16,1
4-Apr-16,1
4-Apr-16,1
4-Apr-16,1
31-Mar-16,3
31-Mar-16,3
31-Mar-16,3
31-Mar-16,3
31-Mar-16,1
31-Mar-16,1
30-Mar-16,1
30-Mar-16,1
25-Mar-16,1
25-Mar-16,1
23-Mar-16,1
23-Mar-16,1
22-Mar-16,3
22-Mar-16,3
21-Mar-16,1
21-Mar-16,1
18-Mar-16,1
18-Mar-16,1
14-Mar-16,1
14-Mar-16,1
11-Mar-16,1
11-Mar-16,1
8-Mar-16,1
8-Mar-16,1
3-Mar-16,1
3-Mar-16,1
3-Mar-16,1
3-Mar-16,1
1-Mar-16,1
1-Mar-16,1
29-Feb-16,1
26-Feb-16,9
26-Feb-16,9
26-Feb-16,1
26-Feb-16,1
26-Feb-16,1
26-Feb-16,1
25-Feb-16,3
25-Feb-16,3
24-Feb-16,2
24-Feb-16,2
24-Feb-16,2
24-Feb-16,2
23-Feb-16,1
23-Feb-16,1
22-Feb-16,2
22-Feb-16,2
20-Feb-16,1
20-Feb-16,1
19-Feb-16,1
19-Feb-16,1
17-Feb-16,1
17-Feb-16,1
17-Feb-16,1
11-Feb-16,4
10-Feb-16,1
10-Feb-16,1
3-Feb-16,1
3-Feb-16,1
2-Feb-16,2
2-Feb-16,2
27-Jan-16,5
27-Jan-16,5
26-Jan-16,1
26-Jan-16,2
26-Jan-16,2
25-Jan-16,1
25-Jan-16,1
22-Jan-16,6
22-Jan-16,6
21-Jan-16,1
21-Jan-16,1
19-Jan-16,4
19-Jan-16,4
15-Jan-16,2
15-Jan-16,2
15-Jan-16,1
15-Jan-16,1
13-Jan-16,1
12-Jan-16,1
12-Jan-16,1
11-Jan-16,1
11-Jan-16,1
7-Jan-16,1
7-Jan-16,1
6-Jan-16,1
6-Jan-16,1
5-Jan-16,1
5-Jan-16,1
31-Dec-15,2
31-Dec-15,2
29-Dec-15,1
29-Dec-15,1
29-Dec-15,1
21-Dec-15,1
18-Dec-15,3
18-Dec-15,3
17-Dec-15,1
15-Dec-15,4
15-Dec-15,4
14-Dec-15,1
14-Dec-15,1
14-Dec-15,1
14-Dec-15,1
11-Dec-15,11
11-Dec-15,11
7-Dec-15,1
2-Dec-15,1
2-Dec-15,1
2-Dec-15,3
2-Dec-15,3
2-Dec-15,1
1-Dec-15,1
1-Dec-15,1
30-Nov-15,1
30-Nov-15,1
30-Nov-15,1
30-Nov-15,1
30-Nov-15,1
30-Nov-15,1
25-Nov-15,1
25-Nov-15,1
24-Nov-15,1
24-Nov-15,1
24-Nov-15,100
24-Nov-15,100
20-Nov-15,1
9-Nov-15,1
9-Nov-15,1
30-Oct-15,1
30-Oct-15,1
20-Oct-15,8
20-Oct-15,1
20-Oct-15,1
19-Oct-15,1
19-Oct-15,1
29-Sep-15,2
29-Sep-15,2
28-Sep-15,1
28-Sep-15,1
24-Sep-15,10
24-Sep-15,10
23-Sep-15,1
23-Sep-15,1
11-Sep-15,2
11-Sep-15,2
3-Sep-15,8
3-Sep-15,8
2-Sep-15,1
26-Aug-15,9
26-Aug-15,9
26-Aug-15,1
26-Aug-15,1
25-Aug-15,1
25-Aug-15,1
21-Aug-15,5
21-Aug-15,5
20-Aug-15,2
20-Aug-15,2
11-Aug-15,1
11-Aug-15,1
11-Aug-15,2
11-Aug-15,2
6-Aug-15,1
6-Aug-15,1
3-Aug-15,1
30-Jul-15,1
30-Jul-15,1
30-Jul-15,1
28-Jul-15,1
28-Jul-15,1
24-Jul-15,1
24-Jul-15,1
24-Jul-15,1
24-Jul-15,1
23-Jul-15,1
23-Jul-15,1
22-Jul-15,4
22-Jul-15,1
22-Jul-15,1
20-Jul-15,6
20-Jul-15,6
15-Jul-15,1
15-Jul-15,1
15-Jul-15,2
15-Jul-15,2
14-Jul-15,1
14-Jul-15,1
14-Jul-15,1
13-Jul-15,1
13-Jul-15,1
13-Jul-15,3
13-Jul-15,3
10-Jul-15,1
2-Jul-15,1
2-Jul-15,1
1-Jul-15,5
1-Jul-15,5
30-Jun-15,1
30-Jun-15,1
23-Jun-15,1
23-Jun-15,1
22-Jun-15,1
22-Jun-15,1
18-Jun-15,10
18-Jun-15,10
9-Jun-15,1
9-Jun-15,1
3-Jun-15,1
3-Jun-15,1
2-Jun-15,2
2-Jun-15,2
29-May-15,2
29-May-15,2
27-May-15,1
27-May-15,1
22-May-15,1
22-May-15,1
21-May-15,1
21-May-15,1
20-May-15,1
20-May-15,1
19-May-15,1
19-May-15,1
18-May-15,1
14-May-15,1
14-May-15,1
11-May-15,1
11-May-15,1
11-May-15,1
8-May-15,3
8-May-15,3
5-May-15,1
5-May-15,1
1-May-15,1
1-May-15,1
29-Apr-15,1
29-Apr-15,1
28-Apr-15,1
28-Apr-15,1
15-Apr-15,3
15-Apr-15,3
14-Apr-15,1
14-Apr-15,1
10-Apr-15,1
10-Apr-15,1
31-Mar-15,1
31-Mar-15,1
30-Mar-15,1
30-Mar-15,1
25-Mar-15,1
25-Mar-15,1
16-Mar-15,3
12-Mar-15,1
12-Mar-15,1
11-Mar-15,1
11-Mar-15,1
5-Mar-15,1
5-Mar-15,1
20-Feb-15,1
19-Feb-15,1
12-Feb-15,1
11-Feb-15,4
11-Feb-15,4
11-Feb-15,3
10-Feb-15,1
10-Feb-15,1
2-Feb-15,1
2-Feb-15,1
21-Jan-15,1
21-Jan-15,1
16-Jan-15,1
16-Jan-15,1
12-Jan-15,1
12-Jan-15,1
17-Dec-14,1
2-Dec-14,1
25-Nov-14,1
25-Nov-14,1
19-Nov-14,1
19-Nov-14,1
18-Nov-14,1
13-Nov-14,1
13-Nov-14,1
30-Oct-14,1
28-Oct-14,4
28-Oct-14,4
23-Oct-14,12
23-Oct-14,12
21-Oct-14,1
10-Oct-14,1
10-Oct-14,1
9-Oct-14,1
9-Oct-14,1
8-Oct-14,1
2-Oct-14,2
2-Oct-14,2
24-Sep-14,1
24-Sep-14,1
24-Sep-14,1
24-Sep-14,1
22-Sep-14,1
22-Sep-14,1
18-Sep-14,1
18-Sep-14,1
27-Aug-14,1
27-Aug-14,1
27-Aug-14,1
22-Aug-14,3
22-Aug-14,3
21-Aug-14,1
16-Aug-14,4
16-Aug-14,4
4-Aug-14,2
4-Aug-14,2
18-Jul-14,1
26-Jun-14,1
25-Jun-14,1
23-Jun-14,1
23-Jun-14,1
23-Jun-14,1
23-Jun-14,1
23-Jun-14,11
20-Jun-14,1
20-Jun-14,1
6-Jun-14,2
6-Jun-14,2
28-May-14,4
28-May-14,4
28-Jan-14,1
28-Jan-14,1
28-Jan-14,1
28-Jan-14,1
9-Jan-14,50
9-Jan-14,50
20-Dec-13,1
9-Dec-13,1
15-Nov-13,1
15-Nov-13,1
24-Oct-13,52
24-Oct-13,52
8-Oct-13,1
8-Oct-13,1
6-Sep-13,1
6-Sep-13,1
2-Aug-13,1
2-Aug-13,1
1-Aug-13,1
1-Aug-13,1
31-Jul-13,1
31-Jul-13,1
25-Jun-13,1
25-Jun-13,1
24-May-13,1
24-May-13,1
20-Feb-13,1
20-Feb-13,1
12-Dec-12,5
21-Jun-12,1
21-Jun-12,1
26-Jan-12,1
24-Jun-11,1
10-May-11,2
10-May-11,2
